ident,date,object_title,object_id,legacy_object_id,status,message,output__123702788__COL$A,output__123702788__COL$B,output__123702788__COL$C,output__123702788__COL$D,output__123702788__COL$E,output__123702788__COL$F,output__123702788__COL$G,output__123702788__COL$H,output__123702788__COL$I,output__123702788__id,output__123702788__row
009c25b2-5051-ae5a-852d-58cf9713cae1,2021-05-29T20:14:42.836403+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Свитеры и кардиганы",,Джемпер,5299.00,"gender:Женский|Размер:128|Цвет:Черный|Пол:Женский|Возраст:Детский|Материал:Хлопок-96%, Эластан-4%",https://www.bebakids.ru/upload/iblock/m/019/170099_46_1.jpeg,2199.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fdzhemper-y12158-y-clu-46%2F%3Fsize%3D128,Y-clu',4515,4515
009c25b2-cd5c-ac1b-b0c4-9b3834a60ac1,2021-05-29T20:14:42.654185+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Головные уборы",,Шапка,1999.00,gender:Мужской|Размер:54-58|Цвет:Серый|Пол:Мужской|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/175/181865_12_1.jpeg,1199.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshapka-rnb-roar-19515-2106-noble-people-12%2F%3Fsize%3D54-58,Noble People,4516,4516
009c25b2-7b34-a83c-ae76-7806c5ed7f51,2021-05-29T20:14:42.614017+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Головные уборы",,Шапка,1999.00,gender:Мужской|Размер:54-58|Цвет:Зеленый|Пол:Мужской|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/1b6/181865_11_1.jpeg,1199.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshapka-rnb-roar-19515-2106-noble-people-11%2F%3Fsize%3D54-58,Noble People,4517,4517
009c25b2-e1e1-ad2c-8cdc-3f386a7087d1,2021-05-29T20:14:42.520284+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Головные уборы",,Шапка,3999.00,gender:Женский|Размер:50-52|Цвет:Фиолетовый|Пол:Женский|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/f44/183319_2961_1.jpeg,1999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshapka-bebi-vyshivka-29515-2155-noble-people-2961%2F%3Fsize%3D50-52,Noble People,4520,4520
009c25b2-6ed6-af64-a173-cb3d669fd091,2021-05-29T20:14:42.517424+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Головные уборы",,Шапка,1599.00,"gender:Мужской|Размер:54-58|Цвет:Черный|Пол:Мужской|Возраст:Детский|Материал:Акрил-55%, Хлопок-45%",https://www.bebakids.ru/upload/iblock/m/5bf/180789_7_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshapka-rnb-diagonal-19515-2101-noble-people-7%2F%3Fsize%3D54-58,Noble People,4518,4518
009c25b2-fa84-a9fd-8f2a-8eb048126321,2021-05-29T20:14:42.481131+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Головные уборы",,Шапка,2999.00,gender:Женский|Размер:54-58|Цвет:Белый|Пол:Женский|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/ea8/179583_9_1.jpeg,1399.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshapka-rnb-follow-29515-2202-noble-people-9%2F%3Fsize%3D54-58,Noble People,4519,4519
009c25b2-480a-a371-adb0-dd39d229a931,2021-05-29T20:14:42.211673+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Головные уборы",,Шапка,2799.00,gender:Женский|Размер:50-52|Цвет:Розовый|Пол:Женский|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/5e7/181859_1092_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshapka-bebi-fantaziya-29515-2153-noble-people-1092%2F%3Fsize%3D50-52,Noble People,4521,4521
009c25b2-5870-a40b-918d-93b9c7ded981,2021-05-29T20:14:42.185390+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Головные уборы",,Шапка,3999.00,gender:Женский|Размер:50-52|Цвет:Розовый|Пол:Женский|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/463/183319_1_1.jpeg,1999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshapka-bebi-vyshivka-29515-2155-noble-people-1%2F%3Fsize%3D50-52,Noble People,4522,4522
009c25b2-2a09-afcc-8b59-ec42df89cc11,2021-05-29T20:14:42.106970+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Костюмы и форма",,Костюм,7999.00,"gender:Мужской|Размер:164|Цвет:Синий|Пол:Мужской|Возраст:Детский|Материал:Полиэстер-68%, Вискоза-30%, Спандекс-2%",https://www.bebakids.ru/upload/iblock/m/4e1/118708_497_1.jpeg,3999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkostyum-dvoyka-18608-086-noble-people-497%2F%3Fsize%3D164,Noble People,4524,4524
009c25b2-4747-a49f-87fa-b7c1a8f8a5d1,2021-05-29T20:14:42.076592+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Головные уборы",,Шапка,2399.00,gender:Женский|Размер:54-56|Цвет:Коричневый|Пол:Женский|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/669/179549_13_1.jpeg,599.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshapka-polu-rnb-azhur-29515-2179-noble-people-13%2F%3Fsize%3D54-56,Noble People,4523,4523
009c25b2-49fd-a0e5-b548-a7e10194fed1,2021-05-29T20:14:41.903757+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Футболки",,Поло,4499.00,"gender:Мужской|Размер:128|Цвет:Черный|Пол:Мужской|Возраст:Детский|Материал:Полиэстер-55%, Хлопок-45%",https://www.bebakids.ru/upload/iblock/m/855/187828_46_1.jpeg,1899.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fpolo-stg126-street-gang-46%2F%3Fsize%3D128,Street Gang,4525,4525
009c25b2-9354-a9d9-a28d-3d799513ded1,2021-05-29T20:14:41.891345+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Брюки",,Брюки,2999.00,"gender:Женский|Размер:140|Цвет:Синий|Пол:Женский|Возраст:Детский|Материал:Хлопок-97%, Эластан-3%",https://www.bebakids.ru/upload/iblock/m/abd/186276_61_1.jpeg,1599.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbryuki-6.52874-mayoral-61%2F%3Fsize%3D140,Mayoral,4526,4526
009c25b2-a94a-aef8-83e2-f8786300db71,2021-05-29T20:14:41.668091+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Брюки",,Брюки,4699.00,"gender:Мужской|Размер:98|Цвет:Синий|Пол:Мужской|Возраст:Детский|Материал:Хлопок-97%, Эластан-3%",https://www.bebakids.ru/upload/iblock/m/3d4/187860_44_1.jpeg,1899.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbryuki-stg230-street-gang-44%2F%3Fsize%3D98,Street Gang,4527,4527
009c25b2-b420-a2e1-84d2-ccfaf7afec11,2021-05-29T20:14:41.597218+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Пиджаки",,Жакет,4599.00,gender:Женский|Размер:128|Цвет:Разноцветный|Пол:Женский|Возраст:Детский|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/2f8/179825_8645_1.jpeg,1899.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fzhaket-y13035-y-clu-8645%2F%3Fsize%3D128,Y-clu',4528,4528
009c25b2-f1b1-a75a-b40a-f0d6dbaa0791,2021-05-29T20:14:41.510675+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Верхняя одежда",,Ветровка,6599.00,"gender:Мужской|Размер:98|Цвет:Черный|Пол:Мужской|Возраст:Детский|Материал:Нейлон-50%, Полиэстер-50%",https://www.bebakids.ru/upload/iblock/m/474/187894_62_1.jpeg,3399.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fvetrovka-stg277-street-gang-62%2F%3Fsize%3D98,Street Gang,4529,4529
009c25b2-33bf-a1a5-a246-0f9012178e91,2021-05-29T20:14:41.490843+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Футболки",,Футболка+шорты,2199.00,gender:Мужской|Размер:80|Цвет:Синий|Пол:Мужской|Возраст:Для малышей|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/05f/185651_61_1.jpeg,1199.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ffutbolkashorty-komplekt-1.69052-mayoral-61%2F%3Fsize%3D80,Mayoral,4530,4530
009c25b2-9e84-a668-9087-8a0698287761,2021-05-29T20:14:41.299044+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Пиджаки",,Пиджак,8999.00,"gender:Мужской|Размер:98|Цвет:Серый|Пол:Мужской|Возраст:Детский|Материал:Полиэстер-60%, Хлопок-40%",https://www.bebakids.ru/upload/iblock/m/e83/187727_245_1.jpeg,4599.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fpidzhak-jb1330-jeckerson-245%2F%3Fsize%3D98,Jeckerson,4532,4532
009c25b2-e970-ac78-ab4c-051a869d8981,2021-05-29T20:14:41.298378+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Толстовки",,Толстовка,4699.00,"gender:Мужской|Размер:98|Цвет:Синий|Пол:Мужской|Возраст:Детский|Материал:Хлопок-95%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/88c/187703_257_1.jpeg,2899.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ftolstovka-jb1230-jeckerson-257%2F%3Fsize%3D98,Jeckerson,4531,4531
009c25b2-7837-a6a5-891f-3aead9281301,2021-05-29T20:14:41.153688+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Футболки",,Футболка,1999.00,gender:Мужской|Размер:80|Цвет:Разноцветный|Пол:Мужской|Возраст:Для малышей|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/267/185547_61_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ffutbolka-2-sht-1.05125-mayoral-61%2F%3Fsize%3D80,Mayoral,4533,4533
009c25b2-eb7e-a748-8913-c0f94fa70e61,2021-05-29T20:14:41.088122+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Футболки",,Футболка+майка,2199.00,gender:Мужской|Размер:98|Цвет:Белый|Пол:Мужской|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/a6b/185817_61_1.jpeg,1199.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ffutbolkamayka-komplekt-3.07293-mayoral-61%2F%3Fsize%3D98,Mayoral,4535,4535
009c25b2-3fc6-a99e-a7ee-cfb4e3f7f7d1,2021-05-29T20:14:41.066238+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Футболки",,Футболка,1399.00,gender:Мужской|Размер:98|Цвет:Синий|Пол:Мужской|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/1e8/185786_61_1.jpeg,799.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ffutbolka-3.05533-mayoral-61%2F%3Fsize%3D98,Mayoral,4534,4534
009c25b2-c31b-a49d-9c62-2d449d652e61,2021-05-29T20:14:40.877104+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Платья",,Сарафан,3799.00,"gender:Женский|Размер:98|Цвет:Голубой|Пол:Женский|Возраст:Детский|Материал:Хлопок-82%, Полиэстер-16%, Эластан-2%",https://www.bebakids.ru/upload/iblock/m/f2b/186028_61_1.jpeg,1999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fsarafan-3.9095-mayoral-61%2F%3Fsize%3D98,Mayoral,4536,4536
009c25b2-7b34-a492-bc33-676f66249951,2021-05-29T20:14:40.473607+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Шарфы",,Шарф,1999.00,gender:Женский|Размер:UNI|Цвет:Красный|Пол:Женский|Возраст:Детский|Материал:Синтетический материал,https://www.bebakids.ru/upload/iblock/m/8e4/166233_6_1.jpeg,499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fsharf-open-sh02-marcely-6%2F%3Fsize%3D%25C5%25E4%25E8%25ED%25FB%25E9,Marcely,4537,4537
009c25b2-2d26-a1e8-bccd-119f50cb4ad1,2021-05-29T20:14:39.598639+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Головные уборы",,Шапка,2999.00,"gender:Женский|Размер:54-58|Цвет:Белый|Пол:Женский|Возраст:Детский|Материал:Вискоза-46%, Акрил-40%, Полиамид-14%",https://www.bebakids.ru/upload/iblock/m/50b/179582_9_1.jpeg,1799.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshapka-rnb-guby-29515-2201-noble-people-9%2F%3Fsize%3D54-58,Noble People,4538,4538
009c25b2-92f7-a343-9d1d-ef5c8d3df5f1,2021-05-29T20:14:39.481623+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Шарфы",,Шарф,1999.00,gender:Женский|Размер:UNI|Цвет:Серый|Пол:Женский|Возраст:Детский|Материал:Синтетический материал,https://www.bebakids.ru/upload/iblock/m/1b4/166233_39_1.jpeg,499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fsharf-open-sh02-marcely-39%2F%3Fsize%3D%25C5%25E4%25E8%25ED%25FB%25E9,Marcely,4539,4539
009c25b2-0193-a1f4-84a3-5b2411306d81,2021-05-29T20:14:39.312741+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Головные уборы",,Шапка,3199.00,gender:Женский|Размер:54-56|Цвет:Голубой|Пол:Женский|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/612/179559_643_1.jpeg,1999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshapka-klassik-koshka-29515-2169-noble-people-643%2F%3Fsize%3D54-56,Noble People,4540,4540
009c25b2-3f0c-a23e-b039-9fcf246107f1,2021-05-29T20:14:39.239455+00:00,Google Sheets → Adalo,123702788,,throttled,,Детские товары/Игрушки и игры,,Плавки,1399.00,"gender:Женский|Размер:92|Цвет:Разноцветный|Пол:Женский|Возраст:Для малышей|Материал:Нейлон-86%, Спандекс-14%",https://www.bebakids.ru/upload/iblock/m/132/182200_1464_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fplavki-raznotsvetnye-babochki-28631-131-04-noble-people-1464%2F%3Fsize%3D92,Noble People,4541,4541
009c25b2-42cf-a70e-881d-81b2c02fb531,2021-05-29T20:14:39.056271+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Футболки и топы",,Лонгслив,2399.00,"gender:Женский|Размер:157|Цвет:Белый|Пол:Женский|Возраст:Детский|Материал:Полиэстер-50%, Хлопок-38%, Вискоза-12%",https://www.bebakids.ru/upload/iblock/m/0da/122275_61_1.jpeg,799.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Flongsliv-6.08815-mayoral-61%2F%3Fsize%3D157,Mayoral,4542,4542
009c25b2-920f-ae6a-8c2e-4153d0da43b1,2021-05-29T20:14:38.038165+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Футболки и топы",,Лонгслив,3199.00,"gender:Женский|Размер:98|Цвет:Белый|Пол:Женский|Возраст:Детский|Материал:Хлопок-94%, Эластан-6%",https://www.bebakids.ru/upload/iblock/m/54a/159791_510_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Flongsliv-tf18873-to-be-too-510%2F%3Fsize%3D98,To Be Too,4543,4543
009c25b2-d5f9-a761-bea6-1983b7a1f8f1,2021-05-29T20:14:37.935259+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Костюмы и форма",,Блуза,4899.00,"gender:Женский|Размер:128|Цвет:Синий|Пол:Женский|Возраст:Детский|Материал:Хлопок-70%, Полиамид-27%, Эластан-3%",https://www.bebakids.ru/upload/iblock/m/1ac/179532_4_1.jpeg,3499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbluza-1604-519-vkhpe-n-malenkaya-ledi-4%2F%3Fsize%3D128,Маленькая Леди,4544,4544
009c25b2-96a1-a93b-bab2-4aeecfb9a821,2021-05-29T20:14:36.853604+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Футболки и топы",,Лонгслив,1999.00,"gender:Женский|Размер:86|Цвет:Синий|Пол:Женский|Возраст:Для малышей|Материал:Вискоза-94%, Эластан-6%",https://www.bebakids.ru/upload/iblock/m/30e/184408_622_1.jpeg,699.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Flongsliv-4191oz0m63t02-beba-kids-622%2F%3Fsize%3D86,Beba Kids,4545,4545
009c25b2-12f2-a811-a8b0-c94f8565dc11,2021-05-29T20:14:36.670582+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Головные уборы",,Шапка,1999.00,"gender:Женский|Размер:54-58|Цвет:Черный|Пол:Женский|Возраст:Детский|Материал:Акрил-53%, Хлопок-44%, Люрекс-3%",https://www.bebakids.ru/upload/iblock/m/adc/181861_7_1.jpeg,1199.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshapka-polu-rnb-wild-soul-29515-2190-noble-people-7%2F%3Fsize%3D54-58,Noble People,4546,4546
009c25b2-068c-a695-bfc8-828c55090021,2021-05-29T20:14:36.601999+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Головные уборы",,Шапка,2899.00,"gender:Женский|Размер:55|Цвет:Розовый|Пол:Женский|Возраст:Детский|Материал:Полиакрил-96%, Другие волокна-4%",https://www.bebakids.ru/upload/iblock/m/a8d/185016_61_1.jpeg,899.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshapka-19477315438100-doell-61%2F%3Fsize%3D55,Doell,4547,4547
009c25b2-59fc-a877-a329-47f1bf2db561,2021-05-29T20:14:36.500446+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Свитеры и кардиганы",,Кардиган,5199.00,"gender:Женский|Размер:134|Цвет:Зеленый|Пол:Женский|Возраст:Детский|Материал:Полиэстер-95%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/e7c/135371_4673_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkardigan-ga740750-gaialuna-4673%2F%3Fsize%3D134,Gaialuna,4548,4548
009c25b2-482d-a26a-9534-2a99789e76e1,2021-05-29T20:14:36.376962+00:00,Google Sheets → Adalo,123702788,,throttled,,Детские товары/Игрушки и игры,,Брюки,1199.00,"gender:Женский|Размер:86|Цвет:Синий|Пол:Женский|Возраст:Для малышей|Материал:Хлопок-97%, Эластан-3%",https://www.bebakids.ru/upload/iblock/m/e22/188153_622_1.jpeg,499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbryuki-sportivnye-1201oz0t12t02-beba-kids-622%2F%3Fsize%3D86,Beba Kids,4549,4549
009c25b2-8853-a108-839a-08c51ece09d1,2021-05-29T20:14:36.312426+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Головные уборы",,Панама,2199.00,gender:Мужской|Размер:54-58|Цвет:Белый|Пол:Мужской|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/835/181186_5_1.jpeg,1399.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fpanama-shevron-noble-people-19517-370-noble-people-5%2F%3Fsize%3D54-58,Noble People,4550,4550
009c25b2-e699-ad0b-84ac-69746cb7b4e1,2021-05-29T20:14:36.184747+00:00,Google Sheets → Adalo,123702788,,throttled,,Детские товары/Игрушки и игры,,Брюки,1799.00,gender:Мужской|Размер:86|Цвет:Синий|Пол:Мужской|Возраст:Для малышей|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/85a/188136_622_1.jpeg,799.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbryuki-sportivnye-1201om0t12t01-beba-kids-622%2F%3Fsize%3D86,Beba Kids,4551,4551
009c25b2-5d18-a37e-99f5-ae9326f0e2a1,2021-05-29T20:14:36.035250+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Головные уборы",,Шапка,1599.00,"gender:Мужской|Размер:54-58|Цвет:Серый|Пол:Мужской|Возраст:Детский|Материал:Хлопок-95%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/82e/181211_12_1.jpeg,899.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshapka-s-shevronom-19517-374-noble-people-12%2F%3Fsize%3D54-58,Noble People,4552,4552
009c25b2-194d-a3b1-8cb2-832f594f0b21,2021-05-29T20:14:35.924347+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Головные уборы",,Панама,1599.00,gender:Мужской|Размер:52-54|Цвет:Синий|Пол:Мужской|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/da0/181180_2728_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fpanama-kompas-19517-371-noble-people-2728%2F%3Fsize%3D52-54,Noble People,4553,4553
009c25b2-df39-abb8-a8d9-374ea3483331,2021-05-29T20:14:35.866059+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Головные уборы",,Панама,1599.00,gender:Мужской|Размер:52-54|Цвет:Белый|Пол:Мужской|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/493/181180_342_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fpanama-kompas-19517-371-noble-people-342%2F%3Fsize%3D52-54,Noble People,4554,4554
